Hồ chứa,LVS/Hồ/Ngày/Giờ,thoi_gian,Lưu vực sông,Mực nước hồ (m),Lưu lượng đến hồ (m³/s),Tổng lưu lượng xả (m³/s)[Yêu cầu],Tổng lưu lượng xả (m³/s)[Thực tế],Tổng lưu lượng xả (m³/s)[+/-],Dòng chảy tối thiểu (m³/s)[Yêu cầu],Dòng chảy tối thiểu (m³/s)[Thực tế],Dòng chảy tối thiểu (m³/s)[+/-],Thời gian xả (Giờ)[Yêu cầu],Thời gian xả (Giờ)[Thực tế],Thời gian xả (Giờ)[+/-],Thực Hiện
Hòa Bình,17,27/06/2021,Hồng,89.07,368,--,1716,--,--,0,--,--,0,--,
Hòa Bình,19,27/06/2021,Hồng,88.97,383,--,2258,--,--,0,--,--,0,--,
Hòa Bình,21,27/06/2021,Hồng,88.86,216,--,2279,--,--,0,--,--,0,--,
Hòa Bình,23,27/06/2021,Hồng,88.78,804,--,2304,--,--,0,--,--,0,--,
Hòa Bình,1,28/06/2021,Hồng,88.76,1376,--,1752,--,--,0,--,--,0,--,
Hòa Bình,3,28/06/2021,Hồng,88.75,1403,--,1591,--,--,0,--,--,0,--,
Hòa Bình,5,28/06/2021,Hồng,88.64,40,--,1606,--,--,0,--,--,0,--,
Hòa Bình,7,28/06/2021,Hồng,88.52,40,--,1496,--,--,0,--,--,0,--,
Hòa Bình,9,28/06/2021,Hồng,88.34,40,--,1479,--,--,0,--,--,0,--,
Hòa Bình,11,28/06/2021,Hồng,88.22,40,--,2055,--,--,0,--,--,0,--,
Hòa Bình,13,28/06/2021,Hồng,88.10,75,--,2325,--,--,0,--,--,0,--,
Hòa Bình,15,28/06/2021,Hồng,88.08,1953,--,2328,--,--,0,--,--,0,--,
Hòa Bình,17,28/06/2021,Hồng,88.07,2140,--,2328,--,--,0,--,--,0,--,
Hòa Bình,19,28/06/2021,Hồng,88.02,1398,--,2336,--,--,0,--,--,0,--,
Hòa Bình,21,28/06/2021,Hồng,87.99,1698,--,2246,--,--,0,--,--,0,--,
Hòa Bình,23,28/06/2021,Hồng,87.93,1153,--,2229,--,--,0,--,--,0,--,
Hòa Bình,1,29/06/2021,Hồng,87.88,1386,--,2279,--,--,0,--,--,0,--,
Hòa Bình,3,29/06/2021,Hồng,87.82,1207,--,2283,--,--,0,--,--,0,--,
Hòa Bình,5,29/06/2021,Hồng,87.76,1209,--,2284,--,--,0,--,--,0,--,
Hòa Bình,7,29/06/2021,Hồng,87.75,2122,--,2305,--,--,0,--,--,0,--,
Hòa Bình,9,29/06/2021,Hồng,87.73,1863,--,2228,--,--,0,--,--,0,--,
Hòa Bình,11,29/06/2021,Hồng,87.64,571,--,2214,--,--,0,--,--,0,--,
Hòa Bình,13,29/06/2021,Hồng,87.54,465,--,2291,--,--,0,--,--,0,--,
Hòa Bình,15,29/06/2021,Hồng,87.46,844,--,2284,--,--,0,--,--,0,--,
Hòa Bình,17,29/06/2021,Hồng,87.39,1029,--,2287,--,--,0,--,--,0,--,
Hòa Bình,19,29/06/2021,Hồng,87.32,1031,--,2289,--,--,0,--,--,0,--,
Hòa Bình,21,29/06/2021,Hồng,87.27,1398,--,2291,--,--,0,--,--,0,--,
Hòa Bình,23,29/06/2021,Hồng,87.23,1567,--,2277,--,--,0,--,--,0,--,
Hòa Bình,1,30/06/2021,Hồng,87.17,1389,--,2282,--,--,0,--,--,0,--,
Hòa Bình,3,30/06/2021,Hồng,87.11,1228,--,2303,--,--,0,--,--,0,--,
Hòa Bình,5,30/06/2021,Hồng,87.04,1047,--,2305,--,--,0,--,--,0,--,
Hòa Bình,7,30/06/2021,Hồng,87,1058,--,1788,--,--,0,--,--,0,--,
Hòa Bình,9,30/06/2021,Hồng,86.95,887,--,1774,--,--,0,--,--,0,--,
Hòa Bình,11,30/06/2021,Hồng,86.83,169,--,2300,--,--,0,--,--,0,--,
Hòa Bình,13,30/06/2021,Hồng,86.77,1237,--,2302,--,--,0,--,--,0,--,
Hòa Bình,15,30/06/2021,Hồng,86.70,1054,--,2296,--,--,0,--,--,0,--,
Hòa Bình,17,30/06/2021,Hồng,86.64,1225,--,2290,--,--,0,--,--,0,--,
Hòa Bình,19,30/06/2021,Hồng,86.56,872,--,2292,--,--,0,--,--,0,--,
Hòa Bình,21,30/06/2021,Hồng,86.48,875,--,2295,--,--,0,--,--,0,--,
Hòa Bình,23,30/06/2021,Hồng,86.40,873,--,2293,--,--,0,--,--,0,--,
Hòa Bình,1,01/07/2021,Hồng,86.33,1049,--,2291,--,--,0,--,--,0,--,
Hòa Bình,3,01/07/2021,Hồng,86.25,865,--,2285,--,--,0,--,--,0,--,
Hòa Bình,5,01/07/2021,Hồng,86.19,680,--,1739,--,--,0,--,--,0,--,
Hòa Bình,7,01/07/2021,Hồng,86.17,579,--,934,--,--,0,--,--,0,--,
Hòa Bình,9,01/07/2021,Hồng,86.10,230,--,1473,--,--,0,--,--,0,--,
Hòa Bình,11,01/07/2021,Hồng,85.99,441,--,2284,--,--,0,--,--,0,--,
Hòa Bình,13,01/07/2021,Hồng,85.90,778,--,2286,--,--,0,--,--,0,--,
Hòa Bình,15,01/07/2021,Hồng,85.80,610,--,2265,--,--,0,--,--,0,--,
Hòa Bình,17,01/07/2021,Hồng,85.70,600,--,2255,--,--,0,--,--,0,--,
Hòa Bình,19,01/07/2021,Hồng,85.62,937,--,2257,--,--,0,--,--,0,--,
Hòa Bình,21,01/07/2021,Hồng,85.54,939,--,2259,--,--,0,--,--,0,--,
Hòa Bình,23,01/07/2021,Hồng,85.45,762,--,2250,--,--,0,--,--,0,--,
Hòa Bình,1,02/07/2021,Hồng,85.40,1422,--,2260,--,--,0,--,--,0,--,
Hòa Bình,3,02/07/2021,Hồng,85.34,1351,--,2261,--,--,0,--,--,0,--,
Hòa Bình,5,02/07/2021,Hồng,85.30,1592,--,2263,--,--,0,--,--,0,--,
Hòa Bình,7,02/07/2021,Hồng,85.22,918,--,2238,--,--,0,--,--,0,--,
Hòa Bình,9,02/07/2021,Hồng,85.16,1254,--,2240,--,--,0,--,--,0,--,
Hòa Bình,11,02/07/2021,Hồng,85.10,1250,--,2235,--,--,0,--,--,0,--,
Hòa Bình,13,02/07/2021,Hồng,85.04,1251,--,2236,--,--,0,--,--,0,--,
Hòa Bình,15,02/07/2021,Hồng,85.04,2257,--,2257,--,--,0,--,--,0,--,
Hòa Bình,17,02/07/2021,Hồng,85.05,2425,--,2257,--,--,0,--,--,0,--,
Hòa Bình,19,02/07/2021,Hồng,85.02,1755,--,2258,--,--,0,--,--,0,--,
Hòa Bình,21,02/07/2021,Hồng,85,1908,--,2243,--,--,0,--,--,0,--,
Hòa Bình,23,02/07/2021,Hồng,84.97,1717,--,2220,--,--,0,--,--,0,--,
Hòa Bình,1,03/07/2021,Hồng,85.02,3056,--,2219,--,--,0,--,--,0,--,
Hòa Bình,3,03/07/2021,Hồng,85.02,2219,--,2219,--,--,0,--,--,0,--,
Hòa Bình,5,03/07/2021,Hồng,85.02,2218,--,2218,--,--,0,--,--,0,--,
Hòa Bình,7,03/07/2021,Hồng,84.95,1047,--,2199,--,--,0,--,--,0,--,
Hòa Bình,9,03/07/2021,Hồng,84.89,1216,--,2201,--,--,0,--,--,0,--,
Hòa Bình,11,03/07/2021,Hồng,84.84,1385,--,2203,--,--,0,--,--,0,--,
Hòa Bình,13,03/07/2021,Hồng,84.78,1219,--,2204,--,--,0,--,--,0,--,
Hòa Bình,15,03/07/2021,Hồng,84.73,1391,--,2208,--,--,0,--,--,0,--,
Hòa Bình,17,03/07/2021,Hồng,84.68,1694,--,2212,--,--,0,--,--,0,--,
Hòa Bình,19,03/07/2021,Hồng,84.64,1564,--,2214,--,--,0,--,--,0,--,
Hòa Bình,21,03/07/2021,Hồng,84.60,1564,--,2215,--,--,0,--,--,0,--,
Hòa Bình,23,03/07/2021,Hồng,84.58,1900,--,2235,--,--,0,--,--,0,--,
Hòa Bình,1,04/07/2021,Hồng,84.58,2235,--,2235,--,--,0,--,--,0,--,
Hòa Bình,3,04/07/2021,Hồng,84.61,2738,--,2235,--,--,0,--,--,0,--,
Hòa Bình,5,04/07/2021,Hồng,84.62,2402,--,2235,--,--,0,--,--,0,--,
Hòa Bình,7,04/07/2021,Hồng,84.62,2219,--,2219,--,--,0,--,--,0,--,
Hòa Bình,9,04/07/2021,Hồng,84.62,1857,--,1857,--,--,0,--,--,0,--,
Hòa Bình,11,04/07/2021,Hồng,84.60,1575,--,1877,--,--,0,--,--,0,--,
Hòa Bình,13,04/07/2021,Hồng,84.49,407,--,2250,--,--,0,--,--,0,--,
Hòa Bình,15,04/07/2021,Hồng,84.42,1083,--,2235,--,--,0,--,--,0,--,
Hòa Bình,17,04/07/2021,Hồng,84.37,1419,--,2237,--,--,0,--,--,0,--,
Hòa Bình,19,04/07/2021,Hồng,84.34,1755,--,2238,--,--,0,--,--,0,--,
Hòa Bình,21,04/07/2021,Hồng,84.29,1421,--,2239,--,--,0,--,--,0,--,
Hòa Bình,23,04/07/2021,Hồng,84.24,1415,--,2232,--,--,0,--,--,0,--,
Hòa Bình,1,05/07/2021,Hồng,84.22,1918,--,2233,--,--,0,--,--,0,--,
Hòa Bình,3,05/07/2021,Hồng,84.20,1911,--,2226,--,--,0,--,--,0,--,
Hòa Bình,5,05/07/2021,Hồng,84.19,2078,--,2226,--,--,0,--,--,0,--,
Hòa Bình,7,05/07/2021,Hồng,84.15,1568,--,2239,--,--,0,--,--,0,--,
Hòa Bình,9,05/07/2021,Hồng,84.12,1729,--,2232,--,--,0,--,--,0,--,
Hòa Bình,11,05/07/2021,Hồng,84.11,2064,--,2232,--,--,0,--,--,0,--,
Hòa Bình,13,05/07/2021,Hồng,84.11,2232,--,2232,--,--,0,--,--,0,--,
Hòa Bình,15,05/07/2021,Hồng,84.10,2064,--,2232,--,--,0,--,--,0,--,
Hòa Bình,17,05/07/2021,Hồng,84.09,2065,--,2233,--,--,0,--,--,0,--,
Hòa Bình,19,05/07/2021,Hồng,84.08,2065,--,2233,--,--,0,--,--,0,--,
Hòa Bình,21,05/07/2021,Hồng,84.08,2233,--,2233,--,--,0,--,--,0,--,
Hòa Bình,1,06/07/2021,Hồng,84.06,2066,--,2213,--,--,0,--,--,0,--,
Hòa Bình,3,06/07/2021,Hồng,84.06,2233,--,2213,--,--,0,--,--,0,--,
Hòa Bình,5,06/07/2021,Hồng,84.07,2400,--,2213,--,--,0,--,--,0,--,
Hòa Bình,7,06/07/2021,Hồng,84.02,1397,--,2214,--,--,0,--,--,0,--,
Hòa Bình,9,06/07/2021,Hồng,83.99,1747,--,2215,--,--,0,--,--,0,--,
Hòa Bình,11,06/07/2021,Hồng,83.94,1424,--,2216,--,--,0,--,--,0,--,
Hòa Bình,13,06/07/2021,Hồng,83.90,1587,--,2238,--,--,0,--,--,0,--,
Hòa Bình,15,06/07/2021,Hồng,83.87,1743,--,2231,--,--,0,--,--,0,--,
Hòa Bình,17,06/07/2021,Hồng,83.84,1735,--,2223,--,--,0,--,--,0,--,
Hòa Bình,19,06/07/2021,Hồng,83.82,1898,--,2224,--,--,0,--,--,0,--,
Hòa Bình,21,06/07/2021,Hồng,83.83,2387,--,2224,--,--,0,--,--,0,--,
Hòa Bình,23,06/07/2021,Hồng,83.83,2224,--,2224,--,--,0,--,--,0,--,
Hòa Bình,1,07/07/2021,Hồng,83.85,2548,--,2224,--,--,0,--,--,0,--,
Hòa Bình,3,07/07/2021,Hồng,83.89,2873,--,2223,--,--,0,--,--,0,--,
Hòa Bình,5,07/07/2021,Hồng,83.91,2547,--,2222,--,--,0,--,--,0,--,
Hòa Bình,7,07/07/2021,Hồng,83.92,2384,--,2222,--,--,0,--,--,0,--,
Hòa Bình,9,07/07/2021,Hồng,83.92,2221,--,2221,--,--,0,--,--,0,--,
Hòa Bình,11,07/07/2021,Hồng,83.92,2221,--,2221,--,--,0,--,--,0,--,
Hòa Bình,13,07/07/2021,Hồng,83.94,2546,--,2221,--,--,0,--,--,0,--,
Hòa Bình,15,07/07/2021,Hồng,83.94,2221,--,2221,--,--,0,--,--,0,--,
Hòa Bình,17,07/07/2021,Hồng,83.93,2058,--,2221,--,--,0,--,--,0,--,
Hòa Bình,19,07/07/2021,Hồng,83.94,2384,--,2221,--,--,0,--,--,0,--,
Hòa Bình,21,07/07/2021,Hồng,83.95,2383,--,2221,--,--,0,--,--,0,--,
Hòa Bình,23,07/07/2021,Hồng,83.97,2545,--,2220,--,--,0,--,--,0,--,
Hòa Bình,1,08/07/2021,Hồng,83.99,2544,--,2220,--,--,0,--,--,0,--,
Hòa Bình,3,08/07/2021,Hồng,84.03,2889,--,2219,--,--,0,--,--,0,--,
Hòa Bình,5,08/07/2021,Hồng,84.07,2887,--,2218,--,--,0,--,--,0,--,
Hòa Bình,7,08/07/2021,Hồng,84.13,3231,--,2226,--,--,0,--,--,0,--,
Hòa Bình,9,08/07/2021,Hồng,84.17,2904,--,2234,--,--,0,--,--,0,--,
Hòa Bình,11,08/07/2021,Hồng,84.21,2902,--,2233,--,--,0,--,--,0,--,
Hòa Bình,13,08/07/2021,Hồng,84.27,3082,--,2077,--,--,0,--,--,0,--,
Hòa Bình,15,08/07/2021,Hồng,84.32,2920,--,2083,--,--,0,--,--,0,--,
Hòa Bình,17,08/07/2021,Hồng,84.31,2070,--,2237,--,--,0,--,--,0,--,
Hòa Bình,19,08/07/2021,Hồng,84.31,2237,--,2237,--,--,0,--,--,0,--,
Hòa Bình,21,08/07/2021,Hồng,84.32,2404,--,2237,--,--,0,--,--,0,--,
Hòa Bình,23,08/07/2021,Hồng,84.32,2242,--,2242,--,--,0,--,--,0,--,
Hòa Bình,1,09/07/2021,Hồng,84.30,1908,--,2223,--,--,0,--,--,0,--,
Hòa Bình,3,09/07/2021,Hồng,84.25,1406,--,2224,--,--,0,--,--,0,--,
Hòa Bình,5,09/07/2021,Hồng,84.23,1013,--,1328,--,--,0,--,--,0,--,
Hòa Bình,7,09/07/2021,Hồng,84.28,1945,--,1108,--,--,0,--,--,0,--,
Hòa Bình,9,09/07/2021,Hồng,84.30,2343,--,2008,--,--,0,--,--,0,--,
Hòa Bình,11,09/07/2021,Hồng,84.32,2591,--,2257,--,--,0,--,--,0,--,
Hòa Bình,13,09/07/2021,Hồng,84.31,1947,--,2115,--,--,0,--,--,0,--,
Hòa Bình,15,09/07/2021,Hồng,84.30,1936,--,2084,--,--,0,--,--,0,--,
Hòa Bình,17,09/07/2021,Hồng,84.26,1569,--,2220,--,--,0,--,--,0,--,
Hòa Bình,19,09/07/2021,Hồng,84.21,1404,--,2222,--,--,0,--,--,0,--,
Hòa Bình,21,09/07/2021,Hồng,84.17,1574,--,2224,--,--,0,--,--,0,--,
Hòa Bình,23,09/07/2021,Hồng,84.13,1568,--,2218,--,--,0,--,--,0,--,
Hòa Bình,1,10/07/2021,Hồng,84.08,1395,--,2213,--,--,0,--,--,0,--,
Hòa Bình,3,10/07/2021,Hồng,84.04,1563,--,2214,--,--,0,--,--,0,--,
Hòa Bình,5,10/07/2021,Hồng,83.96,666,--,1946,--,--,0,--,--,0,--,
Hòa Bình,7,10/07/2021,Hồng,83.88,389,--,1669,--,--,0,--,--,0,--,
Hòa Bình,9,10/07/2021,Hồng,83.81,812,--,1950,--,--,0,--,--,0,--,
Hòa Bình,11,10/07/2021,Hồng,83.72,760,--,2223,--,--,0,--,--,0,--,
Hòa Bình,13,10/07/2021,Hồng,83.69,1737,--,2225,--,--,0,--,--,0,--,
Hòa Bình,15,10/07/2021,Hồng,83.68,2062,--,2205,--,--,0,--,--,0,--,
Hòa Bình,17,10/07/2021,Hồng,83.64,1576,--,2206,--,--,0,--,--,0,--,
Hòa Bình,19,10/07/2021,Hồng,83.61,1739,--,2207,--,--,0,--,--,0,--,
Hòa Bình,21,10/07/2021,Hồng,83.59,1902,--,2207,--,--,0,--,--,0,--,
Hòa Bình,23,10/07/2021,Hồng,83.56,1742,--,2230,--,--,0,--,--,0,--,
Hòa Bình,1,11/07/2021,Hồng,83.53,1744,--,2232,--,--,0,--,--,0,--,
Hòa Bình,3,11/07/2021,Hồng,83.52,2069,--,2232,--,--,0,--,--,0,--,
Hòa Bình,5,11/07/2021,Hồng,83.52,2232,--,2232,--,--,0,--,--,0,--,
Hòa Bình,7,11/07/2021,Hồng,83.51,2069,--,2232,--,--,0,--,--,0,--,
Hòa Bình,9,11/07/2021,Hồng,83.46,1196,--,2008,--,--,0,--,--,0,--,
Hòa Bình,11,11/07/2021,Hồng,83.40,810,--,1785,--,--,0,--,--,0,--,
Hòa Bình,13,11/07/2021,Hồng,83.34,1029,--,2004,--,--,0,--,--,0,--,
Hòa Bình,15,11/07/2021,Hồng,83.32,1896,--,2221,--,--,0,--,--,0,--,
Hòa Bình,17,11/07/2021,Hồng,83.28,1580,--,2230,--,--,0,--,--,0,--,
Hòa Bình,19,11/07/2021,Hồng,83.24,1588,--,2239,--,--,0,--,--,0,--,
Hòa Bình,21,11/07/2021,Hồng,83.19,1428,--,2240,--,--,0,--,--,0,--,
Hòa Bình,23,11/07/2021,Hồng,83.13,1266,--,2242,--,--,0,--,--,0,--,
Hòa Bình,1,12/07/2021,Hồng,83.07,1268,--,2243,--,--,0,--,--,0,--,
Hòa Bình,3,12/07/2021,Hồng,83.04,1740,--,2228,--,--,0,--,--,0,--,
Hòa Bình,5,12/07/2021,Hồng,83.03,2209,--,2229,--,--,0,--,--,0,--,
Hòa Bình,7,12/07/2021,Hồng,83.04,2391,--,2209,--,--,0,--,--,0,--,
Hòa Bình,9,12/07/2021,Hồng,83.05,2391,--,2208,--,--,0,--,--,0,--,
Hòa Bình,11,12/07/2021,Hồng,83.06,2391,--,2208,--,--,0,--,--,0,--,
Hòa Bình,13,12/07/2021,Hồng,83.07,2390,--,2208,--,--,0,--,--,0,--,
Hòa Bình,15,12/07/2021,Hồng,83.08,2390,--,2228,--,--,0,--,--,0,--,
Hòa Bình,17,12/07/2021,Hồng,83.09,2382,--,2219,--,--,0,--,--,0,--,
Hòa Bình,19,12/07/2021,Hồng,83.10,2373,--,2211,--,--,0,--,--,0,--,
Hòa Bình,21,12/07/2021,Hồng,83.11,2373,--,2211,--,--,0,--,--,0,--,
Hòa Bình,23,12/07/2021,Hồng,83.13,2535,--,2210,--,--,0,--,--,0,--,
Hòa Bình,1,13/07/2021,Hồng,83.15,2534,--,2210,--,--,0,--,--,0,--,
Hòa Bình,3,13/07/2021,Hồng,83.18,2697,--,2209,--,--,0,--,--,0,--,
Hòa Bình,5,13/07/2021,Hồng,83.30,2534,--,2209,--,--,0,--,--,0,--,
Hòa Bình,7,13/07/2021,Hồng,83.22,2533,--,2188,--,--,0,--,--,0,--,
Hòa Bình,9,13/07/2021,Hồng,83.24,2532,--,2188,--,--,0,--,--,0,--,
Hòa Bình,11,13/07/2021,Hồng,83.27,2694,--,2187,--,--,0,--,--,0,--,
Hòa Bình,13,13/07/2021,Hồng,83.30,2694,--,2186,--,--,0,--,--,0,--,
Hòa Bình,15,13/07/2021,Hồng,83.31,2368,--,2186,--,--,0,--,--,0,--,
Hòa Bình,17,13/07/2021,Hồng,83.32,2367,--,2185,--,--,0,--,--,0,--,
Hòa Bình,19,13/07/2021,Hồng,83.35,2692,--,2185,--,--,0,--,--,0,--,
Hòa Bình,21,13/07/2021,Hồng,83.38,2691,--,2184,--,--,0,--,--,0,--,
Hòa Bình,23,13/07/2021,Hồng,83.39,2366,--,2203,--,--,0,--,--,0,--,
Hòa Bình,1,14/07/2021,Hồng,83.42,2690,--,2203,--,--,0,--,--,0,--,
Hòa Bình,3,14/07/2021,Hồng,83.42,2203,--,2203,--,--,0,--,--,0,--,
Hòa Bình,5,14/07/2021,Hồng,83.43,2364,--,2202,--,--,0,--,--,0,--,
Hòa Bình,7,14/07/2021,Hồng,83.45,2535,--,2210,--,--,0,--,--,0,--,
Hòa Bình,9,14/07/2021,Hồng,83.47,2542,--,2218,--,--,0,--,--,0,--,
Hòa Bình,11,14/07/2021,Hồng,83.49,2542,--,2217,--,--,0,--,--,0,--,
Hòa Bình,13,14/07/2021,Hồng,83.50,2379,--,2217,--,--,0,--,--,0,--,
Hòa Bình,15,14/07/2021,Hồng,83.52,2541,--,2216,--,--,0,--,--,0,--,
Hòa Bình,17,14/07/2021,Hồng,83.55,2703,--,2216,--,--,0,--,--,0,--,
Hòa Bình,19,14/07/2021,Hồng,83.58,2702,--,2215,--,--,0,--,--,0,--,
Hòa Bình,21,14/07/2021,Hồng,83.59,2377,--,2214,--,--,0,--,--,0,--,
Hòa Bình,23,14/07/2021,Hồng,83.60,2376,--,2194,--,--,0,--,--,0,--,
Hòa Bình,1,15/07/2021,Hồng,83.61,2376,--,2194,--,--,0,--,--,0,--,
Hòa Bình,3,15/07/2021,Hồng,83.62,2376,--,2193,--,--,0,--,--,0,--,
Hòa Bình,5,15/07/2021,Hồng,83.63,2375,--,2193,--,--,0,--,--,0,--,
Hòa Bình,7,15/07/2021,Hồng,83.65,2541,--,2217,--,--,0,--,--,0,--,
Hòa Bình,9,15/07/2021,Hồng,83.69,2563,--,1913,--,--,0,--,--,0,--,
Hòa Bình,11,15/07/2021,Hồng,83.72,2408,--,1921,--,--,0,--,--,0,--,
Hòa Bình,13,15/07/2021,Hồng,83.74,2551,--,2227,--,--,0,--,--,0,--,
Hòa Bình,15,15/07/2021,Hồng,83.77,2713,--,2226,--,--,0,--,--,0,--,
Hòa Bình,17,15/07/2021,Hồng,83.82,2890,--,2078,--,--,0,--,--,0,--,
Hòa Bình,19,15/07/2021,Hồng,83.87,2888,--,2076,--,--,0,--,--,0,--,
Hòa Bình,21,15/07/2021,Hồng,83.91,2878,--,2228,--,--,0,--,--,0,--,
Hòa Bình,23,15/07/2021,Hồng,83.95,2887,--,2217,--,--,0,--,--,0,--,
Hòa Bình,1,16/07/2021,Hồng,84,2760,--,1903,--,--,0,--,--,0,--,
Hòa Bình,3,16/07/2021,Hồng,84.07,2847,--,1655,--,--,0,--,--,0,--,
Hòa Bình,5,16/07/2021,Hồng,84.13,2679,--,1674,--,--,0,--,--,0,--,
Hòa Bình,7,16/07/2021,Hồng,84.20,2808,--,1635,--,--,0,--,--,0,--,
Hòa Bình,9,16/07/2021,Hồng,84.25,2767,--,1930,--,--,0,--,--,0,--,
Hòa Bình,11,16/07/2021,Hồng,84.28,2764,--,2262,--,--,0,--,--,0,--,
Hòa Bình,13,16/07/2021,Hồng,84.31,2766,--,2264,--,--,0,--,--,0,--,
Hòa Bình,15,16/07/2021,Hồng,84.34,2766,--,2264,--,--,0,--,--,0,--,
Hòa Bình,17,16/07/2021,Hồng,84.37,2757,--,2255,--,--,0,--,--,0,--,
Hòa Bình,19,16/07/2021,Hồng,84.40,2756,--,2254,--,--,0,--,--,0,--,
Hòa Bình,21,16/07/2021,Hồng,84.44,2923,--,2253,--,--,0,--,--,0,--,
Hòa Bình,23,16/07/2021,Hồng,84.48,2922,--,2232,--,--,0,--,--,0,--,
Hòa Bình,1,17/07/2021,Hồng,84.51,2753,--,2231,--,--,0,--,--,0,--,
Hòa Bình,3,17/07/2021,Hồng,84.54,2753,--,2230,--,--,0,--,--,0,--,
Hòa Bình,5,17/07/2021,Hồng,84.55,2251,--,2064,--,--,0,--,--,0,--,
Hòa Bình,7,17/07/2021,Hồng,84.61,2698,--,1693,--,--,0,--,--,0,--,
Hòa Bình,9,17/07/2021,Hồng,84.66,1699,--,1862,--,--,0,--,--,0,--,
Hòa Bình,11,17/07/2021,Hồng,84.69,2370,--,1868,--,--,0,--,--,0,--,
Hòa Bình,13,17/07/2021,Hồng,84.73,2546,--,1876,--,--,0,--,--,0,--,
Hòa Bình,15,17/07/2021,Hồng,84.73,2264,--,2264,--,--,0,--,--,0,--,
Hòa Bình,17,17/07/2021,Hồng,84.75,2599,--,2264,--,--,0,--,--,0,--,
Hòa Bình,19,17/07/2021,Hồng,84.77,2602,--,2268,--,--,0,--,--,0,--,
Hòa Bình,21,17/07/2021,Hồng,84.76,2099,--,2267,--,--,0,--,--,0,--,
Hòa Bình,23,17/07/2021,Hồng,84.78,2602,--,2247,--,--,0,--,--,0,--,
Hòa Bình,1,18/07/2021,Hồng,84.79,2434,--,2247,--,--,0,--,--,0,--,
Hòa Bình,3,18/07/2021,Hồng,84.80,2434,--,2247,--,--,0,--,--,0,--,
Hòa Bình,5,18/07/2021,Hồng,84.86,2306,--,1281,--,--,0,--,--,0,--,
Hòa Bình,7,18/07/2021,Hồng,84.99,2538,--,361,--,--,0,--,--,0,--,
Hòa Bình,9,18/07/2021,Hồng,85.10,2507,--,665,--,--,0,--,--,0,--,
Hòa Bình,11,18/07/2021,Hồng,85.13,2126,--,1623,--,--,0,--,--,0,--,
Hòa Bình,13,18/07/2021,Hồng,85.15,2644,--,2309,--,--,0,--,--,0,--,
Hòa Bình,15,18/07/2021,Hồng,85.15,2309,--,2309,--,--,0,--,--,0,--,
Hòa Bình,17,18/07/2021,Hồng,85.14,2130,--,2298,--,--,0,--,--,0,--,
Hòa Bình,19,18/07/2021,Hồng,85.11,1795,--,2298,--,--,0,--,--,0,--,
Hòa Bình,21,18/07/2021,Hồng,85.11,2298,--,2298,--,--,0,--,--,0,--,
Hòa Bình,23,18/07/2021,Hồng,85.12,2462,--,2294,--,--,0,--,--,0,--,
Hòa Bình,1,19/07/2021,Hồng,85.13,2454,--,2287,--,--,0,--,--,0,--,
Hòa Bình,3,19/07/2021,Hồng,85.14,2451,--,2284,--,--,0,--,--,0,--,
Hòa Bình,5,19/07/2021,Hồng,85.18,2149,--,1480,--,--,0,--,--,0,--,
Hòa Bình,7,19/07/2021,Hồng,85.22,2011,--,1341,--,--,0,--,--,0,--,
Hòa Bình,9,19/07/2021,Hồng,85.23,2329,--,2162,--,--,0,--,--,0,--,
Hòa Bình,11,19/07/2021,Hồng,85.24,2479,--,2312,--,--,0,--,--,0,--,
Hòa Bình,13,19/07/2021,Hồng,85.25,2464,--,2296,--,--,0,--,--,0,--,
Hòa Bình,15,19/07/2021,Hồng,85.28,2782,--,2260,--,--,0,--,--,0,--,
Hòa Bình,17,19/07/2021,Hồng,85.31,2782,--,2259,--,--,0,--,--,0,--,
Hòa Bình,19,19/07/2021,Hồng,85.33,2613,--,2259,--,--,0,--,--,0,--,
Hòa Bình,21,19/07/2021,Hồng,85.34,2446,--,2258,--,--,0,--,--,0,--,
Hòa Bình,23,19/07/2021,Hồng,85.36,2612,--,2278,--,--,0,--,--,0,--,
Hòa Bình,1,20/07/2021,Hồng,85.40,2946,--,2277,--,--,0,--,--,0,--,
Hòa Bình,3,20/07/2021,Hồng,85.43,2778,--,2276,--,--,0,--,--,0,--,
Hòa Bình,5,20/07/2021,Hồng,85.45,2610,--,2275,--,--,0,--,--,0,--,
Hòa Bình,7,20/07/2021,Hồng,85.45,2259,--,2259,--,--,0,--,--,0,--,
Hòa Bình,9,20/07/2021,Hồng,85.44,2076,--,2244,--,--,0,--,--,0,--,
Hòa Bình,11,20/07/2021,Hồng,85.44,2244,--,2244,--,--,0,--,--,0,--,
Hòa Bình,13,20/07/2021,Hồng,85.43,2076,--,2244,--,--,0,--,--,0,--,
Hòa Bình,15,20/07/2021,Hồng,85.43,2267,--,2247,--,--,0,--,--,0,--,
Hòa Bình,17,20/07/2021,Hồng,85.43,2267,--,2247,--,--,0,--,--,0,--,
Hòa Bình,19,20/07/2021,Hồng,85.44,2435,--,2247,--,--,0,--,--,0,--,
Hòa Bình,21,20/07/2021,Hồng,85.45,2435,--,2247,--,--,0,--,--,0,--,
Hòa Bình,23,20/07/2021,Hồng,85.47,2605,--,2251,--,--,0,--,--,0,--,
Hòa Bình,1,21/07/2021,Hồng,85.49,2609,--,2274,--,--,0,--,--,0,--,
